chembl_id,pref_name,synonyms
CHEMBL5062,Coagulation factor X,Coagulation factor X
CHEMBL5283,DNA polymerase III subunit alpha,DNA polymerase III subunit alpha
CHEMBL5014,Serine/threonine-protein kinase RIPK2,Receptor-interacting serine/threonine-protein kinase 2
CHEMBL3928,C-C chemokine receptor type 3,C-C chemokine receptor type 3
CHEMBL5326,Casein kinase II alpha (prime),Casein kinase II subunit alpha'
CHEMBL3666,Serotonin 3a (5-HT3a) receptor,5-hydroxytryptamine receptor 3A
CHEMBL3802,Neuropeptide Y receptor type 5,Neuropeptide Y receptor type 5
CHEMBL5017,Serotonin 4 (5-HT4) receptor,5-hydroxytryptamine receptor 4
CHEMBL3534,Dolichyl-phosphate-mannose--protein mannosyltransferase 1,Dolichyl-phosphate-mannose--protein mannosyltransferase 1
CHEMBL3535,Phosphodiesterase 9A,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A"
CHEMBL5327,Matrix metalloproteinase 13,Collagenase 3
CHEMBL3929,Coagulation factor X,Coagulation factor X
CHEMBL4728,Beta-xylosidase,"Exo-1,4-beta-xylosidase xlnD"
CHEMBL5328,Thymidylate synthase,Thymidylate synthase
CHEMBL3967,Phospholipase A2 isozyme DE-I,Basic phospholipase A2 1
CHEMBL3968,Phospholipase A2 isozyme CM-I,Acidic phospholipase A2 CM-I
CHEMBL3930,Triosephosphate isomerase,Triosephosphate isomerase
CHEMBL4006,Hemoglobin beta chain,Hemoglobin subunit beta
CHEMBL4007,Hemoglobin beta chain,Hemoglobin subunit beta-2
CHEMBL3536,Heat shock protein HSP 90 (HSP82),ATP-dependent molecular chaperone HSP82
CHEMBL4096,Cellular tumor antigen p53,Cellular tumor antigen p53
CHEMBL5281,Cytochrome P450 2E1,Cytochrome P450 2E1
CHEMBL3344,Fatty acid binding protein muscle,"Fatty acid-binding protein, heart"
CHEMBL5035,Heme oxygenase 1,Heme oxygenase 1
CHEMBL4197,Heat shock protein HSP 90-alpha,Heat shock protein HSP 90-alpha
CHEMBL4837,Adhesin protein fimH,Type 1 fimbrin D-mannose specific adhesin
CHEMBL3345,3-dehydroquinate dehydratase,3-dehydroquinate dehydratase
CHEMBL4083,Dihydrodipicolinate synthase,4-hydroxy-tetrahydrodipicolinate synthase
CHEMBL3434,Recombinase A,Protein RecA
CHEMBL3346,Human T-cell leukemia virus type I protease,Gag-Pro polyprotein
CHEMBL4621,DNA polymerase III subunit alpha,DNA polymerase III subunit alpha
CHEMBL4622,Beta-glucosidase A,Beta-glucosidase A
CHEMBL4721,Heat shock protein HSP 60,"60 kDa heat shock protein, mitochondrial"
CHEMBL4084,Cyclin-dependent kinase 1,Cyclin-dependent kinase 1
CHEMBL5282,Cytochrome P450 2A6,Cytochrome P450 2A6
CHEMBL4358,Arachidonate 15-lipoxygenase,Polyunsaturated fatty acid lipoxygenase ALOX15
CHEMBL5020,"Amine oxidase, copper containing",Peroxisomal primary amine oxidase
CHEMBL5064,Folate receptor beta,Folate receptor beta
CHEMBL4199,Heat shock protein HSP 90 (HSC82),ATP-dependent molecular chaperone HSC82
CHEMBL3350,Penicillin-binding protein 4,D-alanyl-D-alanine carboxypeptidase
CHEMBL3668,Galectin-3,Galectin-3
CHEMBL3882,Hexokinase type IV,Hexokinase-4
CHEMBL3669,Glycogen synthase kinase-3 beta,Glycogen synthase kinase-3 beta
CHEMBL4729,Cytochrome P450 2B6,Cytochrome P450 2B6
CHEMBL4085,Cytochrome P450 2A5,Cytochrome P450 2A5
CHEMBL3348,Heme oxygenase 2,Heme oxygenase 2
CHEMBL3883,Dipeptidyl peptidase IV,Dipeptidyl peptidase 4
CHEMBL3884,Sodium/glucose cotransporter 2,Sodium/glucose cotransporter 2
CHEMBL5066,Asialoglycoprotein receptor 1,Asialoglycoprotein receptor 1
CHEMBL3820,Hexokinase type IV,Hexokinase-4
CHEMBL3821,Cysteine proteinase B,Cysteine proteinase B
CHEMBL5021,CDK-interacting protein 1,Cyclin-dependent kinase inhibitor 1
CHEMBL3932,Carbonic anhydrase,Carbonic anhydrase
CHEMBL4086,Prostanoid EP4 receptor,Prostaglandin E2 receptor EP4 subtype
CHEMBL3349,Cathepsin K,Cathepsin K
CHEMBL3822,Beta-ketoacyl-ACP synthase III,3-oxoacyl-[acyl-carrier-protein] synthase 3
CHEMBL3671,Phenylalanyl-tRNA synthetase alpha chain,Phenylalanine--tRNA ligase alpha subunit
CHEMBL4091,1-deoxyxylulose-5-phosphate reductoisomerase,1-deoxy-D-xylulose 5-phosphate reductoisomerase
CHEMBL4087,Bradykinin B1 receptor,B1 bradykinin receptor
CHEMBL4092,c-Jun N-terminal kinase 3,Mitogen-activated protein kinase 10
CHEMBL4088,Topoisomerase IV subunit A,DNA topoisomerase 4 subunit A
CHEMBL5067,Dopamine D1 receptor,D(1A) dopamine receptor
CHEMBL4093,LXR-beta,Oxysterols receptor LXR-beta
CHEMBL3435,Alpha-glucosidase,Alpha-glucosidase
CHEMBL5022,Phospholipase A2 isozyme PLA-A,Basic phospholipase A2 PLA-A
CHEMBL4089,UDP-N-acetylmuramate dehydrogenase,UDP-N-acetylenolpyruvoylglucosamine reductase
CHEMBL3672,Beta-ketoacyl-ACP synthase III,3-oxoacyl-[acyl-carrier-protein] synthase 3
CHEMBL4095,Casein kinase II beta,Casein kinase II subunit beta
CHEMBL3673,Beta-ketoacyl-ACP synthase III,3-oxoacyl-[acyl-carrier-protein] synthase 3
CHEMBL3436,Phenylalanyl-tRNA synthetase alpha chain,Phenylalanine--tRNA ligase alpha subunit
CHEMBL3745,Glucoamylase,Glucoamylase
CHEMBL3933,Prostanoid DP receptor,Prostaglandin D2 receptor
CHEMBL5068,Prostanoid EP1 receptor,Prostaglandin E2 receptor EP1 subtype
CHEMBL3433,Neurokinin 2 receptor,Substance-K receptor
CHEMBL3746,11-beta-hydroxysteroid dehydrogenase 2,11-beta-hydroxysteroid dehydrogenase type 2
CHEMBL4090,Protein kinase Pfmrk,MO15-related protein kinase Pfmrk
CHEMBL3747,Calpain 1,Calpain-1 catalytic subunit
CHEMBL4198,Inhibitor of apoptosis protein 3,E3 ubiquitin-protein ligase XIAP
CHEMBL5023,p53-binding protein Mdm-2,E3 ubiquitin-protein ligase Mdm2
CHEMBL3674,Fatty acid binding protein epidermal,Fatty acid-binding protein 5
CHEMBL5069,Hypoxanthine-guanine phosphoribosyltransferase,Hypoxanthine-guanine phosphoribosyltransferase
CHEMBL3748,Cytochrome P450 24A1,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial"
CHEMBL3797,Serine-protein kinase ATM,Serine-protein kinase ATM
CHEMBL5024,Serine-protein kinase ATR,Serine/threonine-protein kinase ATR
CHEMBL5078,Large conductance calcium-activated potassium channel subfamily M beta member 1,Calcium-activated potassium channel subunit beta-1
CHEMBL3437,"Amine oxidase, copper containing",Membrane primary amine oxidase
CHEMBL4094,1-deoxyxylulose-5-phosphate reductoisomerase,1-deoxy-D-xylulose 5-phosphate reductoisomerase
CHEMBL3482,Beta-galactosidase,Beta-galactosidase
CHEMBL5079,Alpha-galactosidase B,Alpha-N-acetylgalactosaminidase
CHEMBL3537,Casein kinase II alpha,Casein kinase II subunit alpha
CHEMBL3755,Coagulation factor X,Coagulation factor X
CHEMBL3757,Phenylalanyl-tRNA synthetase mitochondrial,"Phenylalanine--tRNA ligase, mitochondrial"
CHEMBL4657,Dipeptidyl peptidase VIII,Dipeptidyl peptidase 8
CHEMBL4195,Phospholipase A2,Acidic phospholipase A2 EC-I
CHEMBL5070,Beta-ketoacyl-ACP synthase III,3-oxoacyl-[acyl-carrier-protein] synthase 3
CHEMBL4793,Dipeptidyl peptidase IX,Dipeptidyl peptidase 9
CHEMBL5025,Tyrosine-protein kinase TEC,Tyrosine-protein kinase
CHEMBL4730,Melanin-concentrating hormone receptor 1,Melanin-concentrating hormone receptor 1
CHEMBL5036,cGMP-dependent protein kinase,cGMP-dependent protein kinase
CHEMBL5037,Caspase-10,Caspase-10
CHEMBL4097,Cathepsin L2,Putative cathepsin L 3
CHEMBL5038,Melanin-concentrating hormone receptor 2,Melanin-concentrating hormone receptor 2
CHEMBL5039,Phenylalanyl-tRNA synthetase alpha chain,Phenylalanine--tRNA ligase alpha subunit
CHEMBL3428,Ghrelin receptor,Growth hormone secretagogue receptor type 1
CHEMBL5040,Carboxypeptidase G2,Carboxypeptidase G2
CHEMBL5076,Histamine H3 receptor,Histamine H3 receptor
CHEMBL5077,Butyrylcholinesterase,Carboxylic ester hydrolase
CHEMBL3935,Serine/threonine-protein kinase Aurora-C,Aurora kinase C
CHEMBL3936,Alpha-galactosidase C,Alpha-galactosidase C
CHEMBL5071,G protein-coupled receptor 44,Prostaglandin D2 receptor 2
CHEMBL4082,Beta-glucuronidase,Beta-glucuronidase
CHEMBL4357,Alpha-glucosidase MAL62,Alpha-glucosidase MAL62
CHEMBL3879801,NON-PROTEIN TARGET,
CHEMBL345,Nucleic Acid,
CHEMBL612558,ADMET,
CHEMBL612545,Unchecked,
CHEMBL612546,Molecular identity unknown,
CHEMBL2362975,No relevant target,
CHEMBL3830,Adaptor-associated kinase,AP2-associated protein kinase 1
CHEMBL3831,MAP/microtubule affinity-regulating kinase 2,Serine/threonine-protein kinase MARK2
CHEMBL3829,CaM kinase II gamma,Calcium/calmodulin-dependent protein kinase type II subunit gamma
CHEMBL3788,Serine/threonine-protein kinase PLK4,Serine/threonine-protein kinase PLK4
CHEMBL3938,Serine/threonine-protein kinase 16,Serine/threonine-protein kinase 16
CHEMBL3980,Serine/threonine-protein kinase 17B,Serine/threonine-protein kinase 17B
CHEMBL3981,Serine/threonine-protein kinase 10,Serine/threonine-protein kinase 10
CHEMBL3982,Tyrosine-protein kinase FER,Tyrosine-protein kinase Fer
CHEMBL2068,Ephrin type-A receptor 2,Ephrin type-A receptor 2
CHEMBL4954,Ephrin type-A receptor 3,Ephrin type-A receptor 3
CHEMBL4134,Ephrin type-A receptor 8,Ephrin type-A receptor 8
CHEMBL3983,Dual specificity protein kinase TTK,Dual specificity protein kinase TTK
CHEMBL4223,Tyrosine-protein kinase FRK,Tyrosine-protein kinase FRK
CHEMBL4224,Dual specificty protein kinase CLK1,Dual specificity protein kinase CLK1
CHEMBL4225,Dual specificity protein kinase CLK2,Dual specificity protein kinase CLK2
CHEMBL4226,Dual specificity protein kinase CLK3,Dual specificity protein kinase CLK3
CHEMBL3834,Tyrosine-protein kinase BMX,Cytoplasmic tyrosine-protein kinase BMX
CHEMBL3835,Serine/threonine-protein kinase NEK2,Serine/threonine-protein kinase Nek2
CHEMBL3836,LIM domain kinase 1,LIM domain kinase 1
CHEMBL3987,Ephrin type-A receptor 5,Ephrin type-A receptor 5
CHEMBL5072,Ephrin type-B receptor 1,Ephrin type-B receptor 1
CHEMBL3988,Ephrin type-A receptor 4,Ephrin type-A receptor 4
CHEMBL4597,Serine/threonine-protein kinase PCTAIRE-1,Cyclin-dependent kinase 16
CHEMBL4599,Tyrosine kinase non-receptor protein 2,Activated CDC42 kinase 1
CHEMBL4598,Serine/threonine-protein kinase MST1,Serine/threonine-protein kinase 4
CHEMBL4600,Serine/threonine-protein kinase PAK 1,Serine/threonine-protein kinase PAK 1
CHEMBL4601,Tyrosine-protein kinase BRK,Protein-tyrosine kinase 6
CHEMBL4602,Ephrin type-A receptor 7,Ephrin type-A receptor 7
CHEMBL5073,CaM kinase I delta,Calcium/calmodulin-dependent protein kinase type 1D
CHEMBL5256,CaM-kinase kinase alpha,Calcium/calmodulin-dependent protein kinase kinase 1
CHEMBL5257,Serine/threonine-protein kinase NEK9,Serine/threonine-protein kinase Nek9
CHEMBL5258,CaM kinase I gamma,Calcium/calmodulin-dependent protein kinase type 1G
CHEMBL5284,CaM-kinase kinase beta,Calcium/calmodulin-dependent protein kinase kinase 2
CHEMBL3984,Tyrosine- and threonine-specific cdc2-inhibitory kinase,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase
CHEMBL5285,Mitogen-activated protein kinase kinase kinase 5,Mitogen-activated protein kinase kinase kinase 5
CHEMBL4202,Serine/threonine-protein kinase 2,STE20-like serine/threonine-protein kinase
CHEMBL4203,Dual specificity protein kinase CLK4,Dual specificity protein kinase CLK4
CHEMBL4204,MAP kinase signal-integrating kinase 2,MAP kinase-interacting serine/threonine-protein kinase 2
CHEMBL4309,Serine/threonine-protein kinase NEK6,Serine/threonine-protein kinase Nek6
CHEMBL4310,Serine/threonine-protein kinase MST2,Serine/threonine-protein kinase 3
CHEMBL4311,Serine/threonine-protein kinase PAK6,Serine/threonine-protein kinase PAK 6
CHEMBL4312,Serine/threonine-protein kinase 36,Serine/threonine-protein kinase 36
CHEMBL4522,BMP-2-inducible protein kinase,BMP-2-inducible protein kinase
CHEMBL4523,Serine/threonine-protein kinase PIM2,Serine/threonine-protein kinase pim-2
CHEMBL4524,Serine/threonine-protein kinase PAK7,Serine/threonine-protein kinase PAK 5
CHEMBL4525,Serine/threonine-protein kinase 17A,Serine/threonine-protein kinase 17A
CHEMBL4526,Ephrin type-A receptor 6,Ephrin type-A receptor 6
CHEMBL4527,TRAF2- and NCK-interacting kinase,TRAF2 and NCK-interacting protein kinase
CHEMBL4851,Serine/threonine-protein kinase 38-like,Serine/threonine-protein kinase 38-like
CHEMBL4852,Mitogen-activated protein kinase kinase kinase kinase 5,Mitogen-activated protein kinase kinase kinase kinase 5
CHEMBL4853,Mitogen-activated protein kinase kinase kinase 4,Mitogen-activated protein kinase kinase kinase 4
CHEMBL3832,ULK3 kinase,Serine/threonine-protein kinase ULK3
CHEMBL1998,Synaptic vesicle glycoprotein 2A,Synaptic vesicle glycoprotein 2A
CHEMBL612283,Alternaria solani,
CHEMBL612284,Diabrotica undecimpunctata,
CHEMBL612289,Actinomyces meyeri,
CHEMBL612290,Oryza sp.,
CHEMBL612291,Ancylostoma ceylanicum,
CHEMBL612292,Enterococcus durans,
CHEMBL612293,Salmonella paratyphi,
CHEMBL612294,Plasmodium vinckei vinckei,
CHEMBL612296,Sternbergia lutea,
CHEMBL612298,Listonella anguillarum,
CHEMBL612299,Salmonella enterica subsp. enterica serovar Anatum,
CHEMBL612301,Cooperia curticei,
CHEMBL612302,Plumeria rubra,
CHEMBL346,Arthroderma benhamiae,
CHEMBL612304,Arthroderma gypseum,
CHEMBL612305,Mucor fragilis,
CHEMBL612306,Rhizopus oryzae,
CHEMBL612307,Neonectria radicicola,
CHEMBL612308,Benjaminiella,
CHEMBL612313,Streptococcus,
CHEMBL612314,Streptococcus sanguinis,
CHEMBL612315,Streptococcus thermophilus,
CHEMBL612316,Streptococcus sobrinus,
CHEMBL347,Streptococcus pneumoniae,
CHEMBL612318,Enterococcus,
CHEMBL612323,Pythium ultimum,
CHEMBL612690,Fusobacterium sp.,
CHEMBL612325,Rodentia sp.,
CHEMBL612326,Penicillium oxalicum,
CHEMBL612327,Dipetalogaster maximus,
CHEMBL612328,Plasmodium yoelii yoelii,
CHEMBL612329,Arthroderma uncinatum,
CHEMBL612692,Collinsella aerofaciens,
CHEMBL612331,Mannheimia haemolytica,
CHEMBL612332,Streptococcus viridans,
CHEMBL612333,Cephalosporium,
CHEMBL612693,Arthroderma cajetani,
CHEMBL612334,Trichophyton quinckeanum,
CHEMBL612335,Microsporum canis,
CHEMBL612336,Escherichia coli K12,
CHEMBL612694,Chlamydophila pneumoniae,
CHEMBL612337,Eggerthella lenta,
CHEMBL612338,Proteus inconstans,
CHEMBL612340,Taenia pisiformis,
CHEMBL612341,Artemia salina,
CHEMBL612342,Oesophagostomum columbianum,
CHEMBL612696,Oculimacula yallundae,
CHEMBL612343,Echinochloa crus-galli,
CHEMBL612344,Papio papio,
CHEMBL612345,Cryptococcus albidus,
CHEMBL612448,Bipolaris oryzae,
CHEMBL612450,Hymenolepis nana,
CHEMBL612451,Bacteroides capillosus,
CHEMBL612452,Influenza B virus (B/Lee/40),
CHEMBL612453,Acinetobacter calcoaceticus subsp. anitratus,
CHEMBL612454,Thanatephorus cucumeris,
CHEMBL612457,Pythium mamillatum,
CHEMBL612458,Arthroderma obtusum,
CHEMBL612459,Cercospora beticola,
CHEMBL612460,Providencia alcalifaciens,
CHEMBL612461,Phoma destructiva,
CHEMBL612462,Poliovirus,
CHEMBL612463,Plasmopara viticola,
CHEMBL612464,Human rhinovirus 45,
CHEMBL612465,Human rhinovirus 6,
CHEMBL612466,Human rhinovirus B,
CHEMBL612467,Human rhinovirus 5,
CHEMBL612468,Magnaporthe grisea,
CHEMBL612285,Caulobacter vibrioides,
CHEMBL612469,Emericella nidulans,
CHEMBL612470,Human rhinovirus sp.,
CHEMBL612471,Primula vulgaris,
CHEMBL612473,Human rhinovirus 9,
CHEMBL612474,Human rhinovirus 22,
CHEMBL612475,Human rhinovirus 30,
CHEMBL612476,Human rhinovirus 41,
CHEMBL612477,Human rhinovirus 59,
CHEMBL612478,Human rhinovirus 63,
CHEMBL612479,Human rhinovirus 70,
CHEMBL612480,Human rhinovirus 86,
CHEMBL612481,Dysdercus cingulatus,
CHEMBL612482,Streptomyces aureus,
CHEMBL612484,Enterococcus faecalis V583,
CHEMBL612486,Plakortis simplex,
CHEMBL612487,Botrytis allii,
CHEMBL612488,Oxalobacteraceae bacterium Cafi2,
CHEMBL612490,Bacteria,
CHEMBL612491,Brachyspira hyodysenteriae,
CHEMBL612492,Campylobacter jejuni,
CHEMBL612600,Helicobacter pylori,
CHEMBL612493,Alteromonas sp.,
CHEMBL612494,Brucella melitensis biovar Abortus,
CHEMBL612601,Chryseobacterium meningosepticum,
CHEMBL612495,Paracoccus denitrificans,
CHEMBL612498,Pseudomonas,
CHEMBL348,Pseudomonas aeruginosa,
CHEMBL612499,Burkholderia cepacia,
CHEMBL612500,Pseudomonas fluorescens,
CHEMBL612501,Pseudomonas putida,
CHEMBL612602,Ralstonia solanacearum,
CHEMBL612502,Pseudomonas sp.,
CHEMBL612504,Agrobacterium tumefaciens,
CHEMBL612603,Sinorhizobium meliloti,
CHEMBL612505,Legionella pneumophila,
CHEMBL612506,Fusarium solani,
CHEMBL612524,Human rhinovirus 4,
CHEMBL612525,Human rhinovirus 15,
CHEMBL612526,Human rhinovirus 25,
CHEMBL612527,Human rhinovirus 39,
CHEMBL612607,Human rhinovirus 51,
CHEMBL612528,Human rhinovirus 67,
CHEMBL612529,Human rhinovirus 85,
CHEMBL612608,Plasmodium falciparum (isolate FcB1 / Columbia),
CHEMBL612531,Staphylococcus aureus subsp. aureus MW2,
CHEMBL612532,Salmonella enterica subsp. enterica serovar Typhi str. CT18,
CHEMBL612610,Influenza A virus (A/PR/8/34(H1N1)),
CHEMBL612533,Lycopus europaeus,
CHEMBL612534,Staphylococcus aureus subsp. aureus MRSA252,
CHEMBL349,Enterobacter cloacae,
CHEMBL612611,Escherichia,
CHEMBL612535,Klebsiella,
CHEMBL350,Klebsiella pneumoniae,
CHEMBL612612,Klebsiella pneumoniae subsp. ozaenae,
CHEMBL612536,Proteus,
CHEMBL614450,Proteus vulgaris,
CHEMBL612537,Providencia rettgeri,
CHEMBL612538,Providencia sp.,
CHEMBL612604,Salmonella enterica subsp. enterica serovar Gallinarum,
CHEMBL351,Salmonella typhimurium,
CHEMBL614394,Serratia liquefaciens,
CHEMBL614395,Shigella boydii,
CHEMBL614396,Shigella flexneri,
CHEMBL614397,Shigella sp.,
CHEMBL614398,Yersinia enterocolitica,
CHEMBL614399,Aeromonas,
CHEMBL614400,Aeromonas sobria,
CHEMBL614402,Vibrio cholerae,
CHEMBL614403,Vibrio parahaemolyticus,
CHEMBL614404,Vibrio vulnificus,
CHEMBL614405,Plesiomonas shigelloides,
CHEMBL614406,Actinobacillus actinomycetemcomitans,
CHEMBL614407,Haemophilus,
CHEMBL614408,Haemophilus parainfluenzae,
CHEMBL614409,Pasteurella multocida,
CHEMBL614410,Chlamydia,
CHEMBL614411,Bacteroides fragilis,
CHEMBL614412,Bacteroides thetaiotaomicron,
CHEMBL614413,Bacteroides distasonis,
CHEMBL614414,Porphyromonas gingivalis,
CHEMBL614415,Fusobacterium mortiferum,
CHEMBL614416,Fusobacterium varium,
CHEMBL614417,Fusobacterium necrophorum,
CHEMBL614418,Peptostreptococcus,
CHEMBL614419,Peptoniphilus asaccharolyticus,
CHEMBL614420,Peptostreptococcus anaerobius,
CHEMBL614421,Micrococcus luteus,
CHEMBL352,Staphylococcus aureus,
CHEMBL353,Staphylococcus epidermidis,
CHEMBL612507,Staphylococcus haemolyticus,
CHEMBL614422,Staphylococcus intermedius,
CHEMBL614423,Staphylococcus hominis,
CHEMBL614424,Acinetobacter,
CHEMBL614425,Acinetobacter baumannii,
CHEMBL614426,Acinetobacter calcoaceticus,
CHEMBL614427,Acinetobacter sp.,
CHEMBL614428,Moraxella bovis,
CHEMBL614429,Moraxella catarrhalis,
CHEMBL614430,Neisseria gonorrhoeae,
CHEMBL614431,Neisseria meningitidis,
CHEMBL612613,Neisseria sicca,
CHEMBL614432,Alcaligenes,
CHEMBL614433,Alcaligenes faecalis,
CHEMBL612286,Bordetella bronchiseptica,
CHEMBL614434,Bordetella pertussis,
CHEMBL612614,Eikenella corrodens,
CHEMBL614436,Enterobacteriaceae,
CHEMBL614437,Citrobacter,
CHEMBL614438,Citrobacter koseri,
CHEMBL612615,Citrobacter freundii,
CHEMBL614439,Enterobacter,
CHEMBL612508,Klebsiella aerogenes,
CHEMBL614440,Erwinia chrysanthemi,
CHEMBL354,Escherichia coli,
CHEMBL614441,Klebsiella oxytoca,
CHEMBL612616,Klebsiella sp.,
CHEMBL614442,Morganella,
CHEMBL614443,Morganella morganii,
CHEMBL614444,Proteus mirabilis,
CHEMBL612617,Providencia,
CHEMBL614445,Providencia stuartii,
CHEMBL614446,Salmonella,
CHEMBL614447,Salmonella enteritidis,
CHEMBL612618,Salmonella sp.,
CHEMBL614448,Salmonella typhi,
CHEMBL614592,Serratia,
CHEMBL614593,Serratia marcescens,
CHEMBL614594,Shigella,
CHEMBL612619,Shigella dysenteriae,
CHEMBL614595,Shigella sonnei,
CHEMBL614597,Yersinia pestis,
CHEMBL614598,Edwardsiella tarda,
CHEMBL612509,Aeromonas hydrophila,
CHEMBL612620,Aeromonas sp.,
