id	type	heading	synonyms
CHEMBL1075142	Target	Microphthalmia-associated transcription factor	Microphthalmia-associated transcription factor;Bw;Mi;Microphthalmia-associated transcription factor;Mitf;Vit
CHEMBL1075144	Target	Neuromedin-U receptor 2	Neuromedin-U receptor 2;G-protein coupled receptor FM-4;G-protein coupled receptor TGR-1;Neuromedin-U receptor 2;NMU2R;NMUR2;NMU-R2;TGR1
CHEMBL1075145	Target	Transitional endoplasmic reticulum ATPase	Transitional endoplasmic reticulum ATPase;15S Mg(2+)-ATPase p97 subunit;3.6.4.6;TER ATPase;Transitional endoplasmic reticulum ATPase;Valosin-containing protein;VCP;VCP
CHEMBL1075146	Target	Pseudolysin	Elastase;3.4.24.26;Elastase;lasB;Neutral metalloproteinase;PAE;Pro-elastase;Pseudolysin
CHEMBL1075148	Target	Nuclear factor erythroid 2-related factor 2	Nuclear factor erythroid 2-related factor 2;Nfe2l2;NF-E2-related factor 2;NFE2-related factor 2;Nrf2;Nrf-2;Nuclear factor erythroid 2-related factor 2;Nuclear factor, erythroid derived 2, like 2;Synonyms=Nrf2;Synonyms=Nrf2 {ECO:0000303|PubMed:8943040
CHEMBL1075149	Target	Cystine/glutamate transporter	Cystine/glutamate transporter;Amino acid transport system xc-;Calcium channel blocker resistance protein CCBR1;Cystine/glutamate transporter;SLC7A11;Solute carrier family 7 member 11;xCT
CHEMBL1075150	Target	Peroxisome proliferator activated receptor alpha	Peroxisome proliferator-activated receptor alpha;Nuclear receptor subfamily 1 group C member 1;Peroxisome proliferator-activated receptor alpha;ppara;Synonyms=Ppara {ECO:0000313|RefSeq:NP_001268472.1
CHEMBL1075151	Target	Phospho-N-acetylmuramoyl-pentapeptide-transferase	Phospho-N-acetylmuramoyl-pentapeptide-transferase;2.7.8.13;mraY;Phospho-N-acetylmuramoyl-pentapeptide-transferase;UDP-MurNAc-pentapeptide phosphotransferase
CHEMBL1075152	Target	Glucokinase regulatory protein	Glucokinase regulatory protein;GCKR;GKRP;Glucokinase regulator;Glucokinase regulatory protein
CHEMBL1075153	Target	Tumor necrosis factor receptor superfamily member 10B	Tumor necrosis factor receptor superfamily member 10B;CD_antigen=CD262;Death receptor 5;DR5;KILLER;TNF-related apoptosis-inducing ligand receptor 2;TNFRSF10B;TRAILR2;TRAIL-R2;TRAIL receptor 2;TRICK2;Tumor necrosis factor receptor superfamily member 10B;ZTNFR9
CHEMBL1075154	Target	Sorbitol dehydrogenase	Sorbitol dehydrogenase;1.1.1.-;1.1.1.14;1.1.1.9;L-iditol 2-dehydrogenase;Polyol dehydrogenase;SDH;Sorbitol dehydrogenase;SORD;XDH;Xylitol dehydrogenase
CHEMBL1075155	Target	Serine/threonine-protein kinase 38	Serine/threonine-protein kinase 38;2.7.11.1;NDR1 protein kinase;Nuclear Dbf2-related kinase 1;Serine/threonine-protein kinase 38;STK38;Synonyms=NDR1
CHEMBL1075156	Target	Metacaspase	Metacaspase-3;3.4.22.-;Large subunit p20;MCA3;Metacaspase-3;Small subunit p10;TbMCA3
CHEMBL1075157	Target	Diacylglycerol kinase gamma	Diacylglycerol kinase gamma;2.7.1.107;DAGK3;DAG kinase gamma;DGKG;DGK-gamma;Diacylglycerol kinase gamma;Diglyceride kinase gamma
CHEMBL1075158	Target	Testosterone 17-beta-dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3;1.1.1.62;1.1.1.64;17-beta-HSD 3;17-beta-hydroxysteroid dehydrogenase type 3;Edh17b3;Estradiol 17-beta-dehydrogenase 2;Hsd17b3;Testicular 17-beta-hydroxysteroid dehydrogenase;Testosterone 17-beta-dehydrogenase 3
CHEMBL1075159	Target	Beta-lactamase	Beta-lactamase;3.5.2.6;Beta-lactamase;blaOXA-24;blaOXA-24 GN  ;blaOXA-33;blaOXA-40;blaOXA-40 GN  ;Carbapenemase OXA-24;Carbapenem-hydrolyzing beta-lactamase OXA-40;Carbapenem-hydrolyzing class D beta-lactamase OXA-24;Carbapenem-hydrolyzing oxacillinase;Carbapenem-hydrolyzing oxacillinase OXA-40;Class D beta-lactamase OXA-40;oxa-24;OXA24 B-lactamase;OXA-24 class D beta-lactamase;oxa40;Oxa40;Synonyms=bla-OXA-40
CHEMBL1075160	Target	Dihydropyrimidinase-related protein 2	Dihydropyrimidinase-related protein 2;Crmp2;Dihydropyrimidinase-related protein 2;Dpysl2;DRP-2;Ulip2;ULIP-2;Unc-33-like phosphoprotein 2
CHEMBL1075161	Target	5'-AMP-activated protein kinase catalytic subunit alpha-1	5'-AMP-activated protein kinase catalytic subunit alpha-1;2.7.11.1;2.7.11.26;2.7.11.27;2.7.11.31;5'-AMP-activated protein kinase catalytic subunit alpha-1;ACACA kinase;Acetyl-CoA carboxylase kinase;AMPK subunit alpha-1;HMGCR kinase;Hydroxymethylglutaryl-CoA reductase kinase;Prkaa1;Tau-protein kinase PRKAA1
CHEMBL1075162	Target	Uracil nucleotide/cysteinyl leukotriene receptor	Uracil nucleotide/cysteinyl leukotriene receptor;GPR17;G-protein coupled receptor 17;P2Y-like receptor;R12;UDP/CysLT receptor;Uracil nucleotide/cysteinyl leukotriene receptor
CHEMBL1075163	Target	Serine/threonine-protein kinase haspin	Serine/threonine-protein kinase haspin;2.7.11.1;Germ cell-specific gene 2 protein;Haploid germ cell-specific nuclear protein kinase;HASPIN;H-haspin;Serine/threonine-protein kinase haspin;Synonyms=GSG2
CHEMBL1075164	Target	DNA topoisomerase 1	DNA topoisomerase 1;5.6.2.1;DNA topoisomerase 1;DNA topoisomerase I;Top1
CHEMBL1075165	Target	Phosphatidylinositol 3-kinase catalytic subunit type 3	Phosphatidylinositol 3-kinase catalytic subunit type 3;2.7.1.137;hVps34;Phosphatidylinositol 3-kinase catalytic subunit type 3;Phosphatidylinositol 3-kinase p100 subunit;Phosphoinositide-3-kinase class 3;PI3-kinase type 3;PI3K type 3;PIK3C3;PtdIns-3-kinase type 3;Synonyms=VPS34
CHEMBL1075166	Target	Beta-adrenergic receptor kinase 2	Beta-adrenergic receptor kinase 2;2.7.11.15;ADRBK2;BARK2;Beta-adrenergic receptor kinase 2;Beta-ARK-2;G-protein-coupled receptor kinase 3;GRK3
CHEMBL1075167	Target	Homeodomain-interacting protein kinase 4	Homeodomain-interacting protein kinase 4;2.7.11.1;HIPK4;Homeodomain-interacting protein kinase 4
CHEMBL1075168	Target	Glutamate decarboxylase	Glutamate decarboxylase;4.1.1.15;Glutamate decarboxylase
CHEMBL1075169	Target	Protein tyrosine phosphatase type IVA 1	Protein tyrosine phosphatase type IVA 1;3.1.3.48;PRL1;PRL-1;Protein-tyrosine phosphatase 4a1;Protein-tyrosine phosphatase of regenerating liver 1;Protein tyrosine phosphatase type IVA 1;PTP4A1;PTPCAAX1;PTP(CAAXI)
CHEMBL1075170	Target	Glutathione reductase homolog	Mycothione reductase;1.8.1.15;gorA ;mtr;Mycothiol-disulfide reductase;Mycothione reductase;NADPH-dependent mycothione reductase
CHEMBL1075171	Target	Glycerol-3-phosphate dehydrogenase [NAD+], cytoplasmic	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic;1.1.1.8;Gdc1;Gdc-1;Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic;Gpd1;GPD-C;GPDH-C;Kiaa4010
CHEMBL1075172	Target	C-X-C chemokine receptor type 3	C-X-C chemokine receptor type 3;CD_antigen=CD183;C-X-C chemokine receptor type 3;Cxcr3;CXC-R3;CXCR-3;Interferon-inducible protein 10 receptor;IP-10 receptor
CHEMBL1075173	Target	Serine/threonine-protein kinase WNK1	Serine/threonine-protein kinase WNK1;2.7.11.1;Erythrocyte 65 kDa protein;hWNK1;KDP;KIAA0344;KIAA0344 GN  ;Kinase deficient protein;p65;PRKWNK1;Protein kinase lysine-deficient 1;Protein kinase with no lysine 1;Serine/threonine-protein kinase WNK1;Synonyms=HSN2;WNK1
CHEMBL1075174	Target	Beta-lactamase SHV-5	Beta-lactamase SHV-5;3.5.2.6;Beta-lactamase SHV-5;bla;shv5
CHEMBL1075175	Target	72 kDa type IV collagenase	72 kDa type IV collagenase;3.4.24.24;72 kDa gelatinase;72 kDa type IV collagenase;Gelatinase A;Matrix metalloproteinase-2;Mmp2;MMP-2;PEX
CHEMBL1075176	Target	Isochorismate synthase entC	Isochorismate synthase EntC;5.4.4.2;entC;Isochorismate mutase;Isochorismate synthase EntC
CHEMBL1075177	Target	6,7-dimethyl-8-ribityllumazine synthase	6,7-dimethyl-8-ribityllumazine synthase;2.5.1.78;6,7-dimethyl-8-ribityllumazine synthase;DMRL synthase;Lumazine synthase;ribH
CHEMBL1075178	Target	Neuromedin-U receptor 1	Neuromedin-U receptor 1;GPR66;G-protein coupled receptor 66;G-protein coupled receptor FM-3;Neuromedin-U receptor 1;NMUR1;NMU-R1
CHEMBL1075179	Target	Seminal ribonuclease	Seminal ribonuclease;4.6.1.18;Ribonuclease BS-1;Seminal ribonuclease;Seminal RNase;SRN;S-RNase
CHEMBL1075180	Target	CD81 antigen	CD81 antigen;26 kDa cell surface protein TAPA-1;CD81;CD81 antigen;CD_antigen=CD81;Synonyms=TAPA1;TAPA1;Target of the antiproliferative antibody 1;Tetraspanin-28;Tspan-28;TSPAN28
CHEMBL1075181	Target	Pyridoxal kinase	Pyridoxal kinase;2.7.1.35;C21orf124;C21orf97;PDXK;PKH;PNK ;Pyridoxal kinase;Pyridoxine kinase
CHEMBL1075182	Target	Bcl-2-like protein 1	Bcl-2-like protein 1;Apoptosis regulator Bcl-X;Bcl2l1;Bcl2-L-1;Bcl-2-like protein 1;Bclx;Blc2l
CHEMBL1075183	Target	Potassium channel subfamily K member 2	Potassium channel subfamily K member 2;KCNK2;Potassium channel subfamily K member 2;Potassium two pore domain channel subfamily K member 2;Synonyms=Kcnk2
CHEMBL1075184	Target	Proto-oncogene serine/threonine-protein kinase mos	Proto-oncogene serine/threonine-protein kinase mos;2.7.11.1;MOS;Oocyte maturation factor mos;Proto-oncogene c-Mos;Proto-oncogene serine/threonine-protein kinase mos
CHEMBL1075185	Target	Caspase-3	Caspase-3;3.4.22.56;Apopain;Casp3;CASP-3;Caspase-3;Caspase-3 subunit p12;Caspase-3 subunit p17;Cpp32;CPP-32;Cysteine protease CPP32;IRP;LICE;Protein Yama;SCA-1;SREBP cleavage activity 1
CHEMBL1075186	Target	CXC chemokine receptor 3	C-X-C chemokine receptor type 3;C-X-C chemokine receptor type 3;CXCR3;Interferon-inducible protein 10 receptor
CHEMBL1075187	Target	Diacylglycerol kinase epsilon	Diacylglycerol kinase epsilon;2.7.1.107;DAGK5;DAG kinase epsilon;DGKE;DGK-epsilon;Diacylglycerol kinase epsilon;Diglyceride kinase epsilon
CHEMBL1075188	Target	Integrin alpha-L	Integrin alpha-L;CD11 antigen-like family member A;CD_antigen=CD11a;Integrin alpha-L;Itgal;Leukocyte adhesion glycoprotein LFA-1 alpha chain;Leukocyte function-associated molecule 1 alpha chain;Lfa-1;LFA-1A;Ly-15;Ly-15;Lymphocyte antigen 15
CHEMBL1075189	Target	Pyruvate kinase isozymes M1/M2	Pyruvate kinase PKM;2.7.10.2;2.7.11.1;2.7.1.40;CTHBP;Cytosolic thyroid hormone-binding protein;OIP3;OIP-3;Opa-interacting protein 3;p58;PK2;PK3;PKM;PKM2;Pyruvate kinase 2/3;Pyruvate kinase muscle isozyme;Pyruvate kinase PKM;THBP1;Threonine-protein kinase PKM2;Thyroid hormone-binding protein 1;Tumor M2-PK;Tyrosine-protein kinase PKM2
CHEMBL1075190	Target	L-asparaginase	L-asparaginase;3.5.1.1;ansB;asn;L-ASNase;L-asparaginase;L-asparagine amidohydrolase
CHEMBL1075191	Target	Dynamin-1	Dynamin-1;3.6.5.5;B-dynamin;D100;Dnm;Dnm1;Dynamin-1;Dynamin, brain
CHEMBL1075192	Target	Succinyl-diaminopimelate desuccinylase	Succinyl-diaminopimelate desuccinylase;3.5.1.18;dapE;N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase;SDAP desuccinylase;Succinyl-diaminopimelate desuccinylase
CHEMBL1075193	Target	Metacaspase	Metacaspase-2;3.4.22.-;Large subunit p20;MCA2;Metacaspase-2;Small subunit p10;TbMCA2
CHEMBL1075194	Target	C-X-C chemokine receptor type 3	C-X-C chemokine receptor type 3;CD_antigen=CD183;C-X-C chemokine receptor type 3;CXCR3;CXC-R3;CXCR-3;Interferon-inducible protein 10 receptor;IP-10 receptor
CHEMBL1075195	Target	Serine/threonine-protein kinase TAO2	Serine/threonine-protein kinase TAO2;2.7.11.1;hKFC-C;KIAA0881;Kinase from chicken homolog C;MAP3K17;Prostate-derived STE20-like kinase 1;Prostate-derived sterile 20-like kinase 1;PSK;PSK1;PSK1;PSK-1;Serine/threonine-protein kinase TAO2;TAOK2;Thousand and one amino acid protein kinase 2
CHEMBL1075196	Target	Kinesin-like protein KIF3C	Kinesin-like protein KIF3C;KIF3C;Kinesin-like protein KIF3C
CHEMBL1075197	Target	Sphingosine kinase 2	RCG53912, isoform CRA_a;RCG53912, isoform CRA_a;Sphingosine kinase 2;Sphk2
CHEMBL1075198	Target	C-X-C chemokine receptor type 2	C-X-C chemokine receptor type 2;CD_antigen=CD182;C-X-C chemokine receptor type 2;CXCR2;CXC-R2;CXCR-2;GRO/MGSA receptor;High affinity interleukin-8 receptor B;IL8RB;IL-8R B
CHEMBL1075199	Target	Glyceraldehyde-3-phosphate dehydrogenase	Glyceraldehyde-3-phosphate dehydrogenase;1.2.1.12;2.6.99.-;GAPD;GAPDH;GAPDH;Glyceraldehyde-3-phosphate dehydrogenase;Peptidyl-cysteine S-nitrosylase GAPDH
CHEMBL1075200	Target	Potassium voltage-gated channel subfamily E member 1	Potassium voltage-gated channel subfamily E member 1;Delayed rectifier potassium channel subunit IsK;IKs producing slow voltage-gated potassium channel subunit beta Mink;KCNE1;Minimal potassium channel;Potassium voltage-gated channel subfamily E member 1
CHEMBL1075201	Target	Creatine kinase M-type	Creatine kinase M-type;2.7.3.2;CKM;CPK-M;Creatine kinase M chain;Creatine kinase M-type;Creatine phosphokinase M-type;M-CK
CHEMBL1075202	Target	Sex hormone-binding globulin	Sex hormone-binding globulin;ABP;SBP;Sex hormone-binding globulin;Sex steroid-binding protein;SHBG;SHBG;Testis-specific androgen-binding protein
CHEMBL1075203	Target	Probable thymidylate synthase	Probable flavin-dependent thymidylate synthase;2.1.1.148;FAD-dependent thymidylate synthase;FDTS;Probable flavin-dependent thymidylate synthase
CHEMBL1075204	Target	Lanosterol synthase	Lanosterol synthase;2,3-epoxysqualene--lanosterol cyclase;5.4.99.7;ERG7;Lanosterol synthase;OSC;Oxidosqualene--lanosterol cyclase
CHEMBL1075205	Target	Exoenzyme S synthesis regulatory protein exsA	HTH-type transcriptional regulator ExsA;exsA;HTH-type transcriptional regulator ExsA
CHEMBL1075206	Target	Cell division protein ftsZ	Cell division protein FtsZ;Cell division protein FtsZ;ftsZ
CHEMBL1075207	Target	Transcriptional activator protein lasR	Transcriptional activator protein LasR;lasR;Transcriptional activator protein LasR
CHEMBL1075208	Target	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	UDP-N-acetylglucosamine 1-carboxyvinyltransferase;2.5.1.7;Enoylpyruvate transferase;EPT;murA;UDP-N-acetylglucosamine 1-carboxyvinyltransferase;UDP-N-acetylglucosamine enolpyruvyl transferase
CHEMBL1075209	Target	Heme oxygenase	Biliverdin-producing heme oxygenase;Biliverdin-producing heme oxygenase;Biliverdin-producing heme oxygenase PigA;C8257_26325;CAZ10_13305;CGU42_23080;CGU42_23080 GN  ;CRX60_23565;CW299_04380;DC19_23560;DI492_28485;DT376_10645;DT376_10645 GN  ;DY930_29755;DZ934_29080;DZ940_04350;E5D53_32300 GN  ;E5Z62_03295 GN  ;E5Z63_27230 GN  ;ECC04_025850;ECC04_025850 GN  ;F7O90_30805;FDK04_24020;GN  ;GNQ48_32025;GNQ48_32025 GN  ;Heme oxygenase;HMPREF2687_01285;HQ52_23325;I5R60_33485 GN  ;IPC111_00030 GN  ;IPC112_05325 GN  ;IPC113_15030 GN  ;IPC114_05155 GN  ;IPC115_15490 GN  ;IPC116_22530;IPC116_22530 GN  ;IPC1164_17810;IPC117_24360 GN  ;IPC118_25415 GN  ;IPC119_22620 GN  ;IPC120_23920 GN  ;IPC121_16885 GN  ;IPC122_15240 GN  ;IPC123_22320 GN  ;IPC124_17440 GN  ;IPC125_25080 GN  ;IPC126_23410 GN  ;IPC127_29780 GN  ;IPC128_16665 GN  ;IPC129_29975 GN  ;IPC1295_11765;IPC1295_11765 GN  ;IPC130_29300 GN  ;IPC1306_21205 GN  ;IPC1307_07750 GN  ;IPC1310_14190 GN  ;IPC1311_04305 GN  ;IPC1312_17145 GN  ;IPC131_28820 GN  ;IPC1313_27960 GN  ;IPC1314_20060 GN  ;IPC1316_27985;IPC1316_27985 GN  ;IPC1317_19275 GN  ;IPC1318_20945 GN  ;IPC1319_29610 GN  ;IPC1320_27330 GN  ;IPC1322_31135 GN  ;IPC132_29610 GN  ;IPC1323_30315;IPC1323_30315 GN  ;IPC1324_30490 GN  ;IPC1325_27700 GN  ;IPC1326_26345 GN  ;IPC1327_26130 GN  ;IPC1328_11920 GN  ;IPC1329_21855 GN  ;IPC1330_08605 GN  ;IPC1331_15150 GN  ;IPC1332_08550 GN  ;IPC133_25045 GN  ;IPC1333_12090 GN  ;IPC1334_22340 GN  ;IPC1336_20165 GN  ;IPC1337_14200 GN  ;IPC1338_30900 GN  ;IPC1339_05465;IPC1339_05465 GN  ;IPC1340_00045 GN  ;IPC134_28865 GN  ;IPC1343_24160 GN  ;IPC1345_28580 GN  ;IPC1346_25995 GN  ;IPC1347_28030 GN  ;IPC1348_29110 GN  ;IPC135_24975 GN  ;IPC137_32525 GN  ;IPC139_16230 GN  ;IPC140_15150 GN  ;IPC141_06245 GN  ;IPC142_13610 GN  ;IPC143_04805 GN  ;IPC144_08590 GN  ;IPC145_16655 GN  ;IPC146_16200 GN  ;IPC147_00030 GN  ;IPC1476_23680 GN  ;IPC1477_26355 GN  ;IPC1478_21760 GN  ;IPC1479_26155 GN  ;IPC1480_31170 GN  ;IPC148_05570 GN  ;IPC1481_27455;IPC1481_27455 GN  ;IPC1482_24060 GN  ;IPC1485_19920 GN  ;IPC1486_20795 GN  ;IPC1487_26175 GN  ;IPC1488_17825 GN  ;IPC1489_26385 GN  ;IPC1490_14590 GN  ;IPC149_11575 GN  ;IPC1492_11945 GN  ;IPC1494_24125 GN  ;IPC1495_09205 GN  ;IPC1499_25005 GN  ;IPC1500_24510 GN  ;IPC1501_22855 GN  ;IPC150_26440 GN  ;IPC1503_11775 GN  ;IPC1504_08880 GN  ;IPC1508_14045 GN  ;IPC1509_31760;IPC1509_31760 GN  ;IPC1510_31130 GN  ;IPC1511_31530 GN  ;IPC1512_27450 GN  ;IPC151_26240;IPC151_26240 GN  ;IPC1513_27560 GN  ;IPC1514_13850 GN  ;IPC1517_21940 GN  ;IPC1518_16730 GN  ;IPC1520_07745 GN  ;IPC1521_32445 GN  ;IPC1523_11240 GN  ;IPC153_23115 GN  ;IPC154_17035 GN  ;IPC155_17930 GN  ;IPC156_11305 GN  ;IPC157_20285 GN  ;IPC158_17370 GN  ;IPC1584_18980 GN  ;IPC1585_26445 GN  ;IPC1586_04290 GN  ;IPC1587_20395 GN  ;IPC1591_30735 GN  ;IPC159_19445 GN  ;IPC1592_26585 GN  ;IPC1593_29990 GN  ;IPC1595_12230 GN  ;IPC1597_13290 GN  ;IPC1598_32925;IPC1598_32925 GN  ;IPC1599_22245 GN  ;IPC1600_23585 GN  ;IPC1601_22820 GN  ;IPC1602_26145 GN  ;IPC1603_10910 GN  ;IPC1604_09545 GN  ;IPC1605_08600 GN  ;IPC1606_08410 GN  ;IPC161_18820 GN  ;IPC162_06295 GN  ;IPC163_13455 GN  ;IPC164_04975 GN  ;IPC165_13460 GN  ;IPC166_14750 GN  ;IPC167_13055 GN  ;IPC168_09760 GN  ;IPC169_13455 GN  ;IPC170_04975 GN  ;IPC171_04260 GN  ;IPC172_26250 GN  ;IPC173_26925 GN  ;IPC174_00710 GN  ;IPC175_25125 GN  ;IPC176_26195 GN  ;IPC177_28910 GN  ;IPC178_21455 GN  ;IPC179_26645 GN  ;IPC180_27640 GN  ;IPC181_29155 GN  ;IPC182_00030 GN  ;IPC183_14020 GN  ;IPC184_21125 GN  ;IPC26_10750 GN  ;IPC27_00045 GN  ;IPC29_03990;IPC29_03990 GN  ;IPC3_20480;IPC32_29680 GN  ;IPC33_25035 GN  ;IPC34_04270 GN  ;IPC35_04265 GN  ;IPC36_08605;IPC36_08605 GN  ;IPC37_26425 GN  ;IPC38_26180 GN  ;IPC41_09255 GN  ;IPC42_28760 GN  ;IPC43_28000 GN  ;IPC44_00030 GN  ;IPC45_28255 GN  ;IPC46_13610 GN  ;IPC47_09880 GN  ;IPC48_17945 GN  ;IPC49_10295 GN  ;IPC50_12715 GN  ;IPC51_18060 GN  ;IPC54_24675 GN  ;IPC55_20320 GN  ;IPC56_23120 GN  ;IPC57_31020 GN  ;IPC574_23405 GN  ;IPC575_23200 GN  ;IPC576_10170 GN  ;IPC577_21195 GN  ;IPC578_21550 GN  ;IPC579_19200 GN  ;IPC580_20480 GN  ;IPC582_22040;IPC582_22040 GN  ;IPC58_22505 GN  ;IPC584_20070 GN  ;IPC586_09075 GN  ;IPC589_05500 GN  ;IPC59_18530 GN  ;IPC596_31930 GN  ;IPC597_31800 GN  ;IPC598_31900 GN  ;IPC599_32020 GN  ;IPC60_02120 GN  ;IPC600_31520 GN  ;IPC601_30880 GN  ;IPC602_32030 GN  ;IPC603_25280 GN  ;IPC604_24485 GN  ;IPC605_22295 GN  ;IPC606_27790 GN  ;IPC607_15995 GN  ;IPC611_23995 GN  ;IPC61_15325 GN  ;IPC612_28135 GN  ;IPC613_10030 GN  ;IPC614_24765;IPC614_24765 GN  ;IPC615_31835 GN  ;IPC616_31120 GN  ;IPC618_32185 GN  ;IPC620_31835;IPC620_31835 GN  ;IPC621_31900 GN  ;IPC622_32055 GN  ;IPC623_31945 GN  ;IPC624_24810 GN  ;IPC625_32210 GN  ;IPC627_31955 GN  ;IPC629_31555 GN  ;IPC630_30410 GN  ;IPC632_32330 GN  ;IPC633_32145 GN  ;IPC634_31840 GN  ;IPC64_05280 GN  ;IPC65_08645 GN  ;IPC66_21990 GN  ;IPC669_28505;IPC67_24645 GN  ;IPC68_19950 GN  ;IPC70_09920 GN  ;IPC71_25090 GN  ;IPC73_22015 GN  ;IPC737_23520;IPC737_23520 GN  ;IPC74_21345 GN  ;IPC75_28170 GN  ;IPC76_28555 GN  ;IPC77_29115 GN  ;IPC78_28600 GN  ;IPC90_03485;IPC90_03485 GN  ;Iron-starvation protein PigA;NCTC12951_06379;PAERUG_E15_London_28_01_14_05038;PAMH19_3887;PAMH19_3887 GN  ;pigA;RW109_RW109_05557;RW109_RW109_05557 GN  ;Synonyms=hemO
CHEMBL1075210	Target	IMP-13	Beta-lactamase;3.5.2.6;Beta-lactamase;bla-imp13;blaIMP-13;blaIMP-13 GN  ;Synonyms=bla-IMP13
CHEMBL1075211	Target	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase;6.3.2.10;D-alanyl-D-alanine-adding enzyme;murF;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
CHEMBL1075212	Target	Aminoglycoside 3'-phosphotransferase type IIb	Aminoglycoside 3'-phosphotransferase;2.7.1.95;Aminoglycoside 3'-phosphotransferase;aph
