id	type	heading	synonyms
CHEMBL1075889	Drug	Beilschmieflavonoid b	
CHEMBL1075892	Drug	Coprinastatin 1	
CHEMBL1075969	Drug	Coprinol	
CHEMBL1075970	Drug	4-acetyl-2-benzoxazolinone	
CHEMBL1075971	Drug	Secalonic acid d	
CHEMBL1075999	Drug	Secalonic acid b	
CHEMBL1076	Drug	Desglymidodrine	Desglymidodrine;Midodrine related compound a;ST-1059
CHEMBL1076002	Drug	Rigidiusculamide b	
CHEMBL1076184	Drug	Cimiracemate a	
CHEMBL1076209	Drug	Cratoxyxanthone	
CHEMBL1076211	Drug	Tolperisone	N-553 FREE BASE;NSC-107321;Tolperisona;Tolperisone;Tolperisone;Tolperisone
CHEMBL1076246	Drug	Diosbulbisin a	
CHEMBL1076248	Drug	Diosbulbiside b	
CHEMBL1076249	Drug	Diosbulbiside c	
CHEMBL1076253	Drug	Diosbulbiside a	
CHEMBL1076256	Drug	Befuraline	Befuralina;Befuraline
CHEMBL1076263	Drug	Setrobuvir	ANA-598;ANA598;RO-5466731;RO5466731;Setrobuvir;Setrobuvir;Setrobuvir
CHEMBL1076273	Drug	Mycalazal 18	
CHEMBL1076315	Drug	Ganomycin i	
CHEMBL1076347	Drug	Triclocarban	3,4,4'-trichlorocarbanilide;NSC-72005;TCC;Triclocarban;Triclocarban;Triclocarban
CHEMBL1076356	Drug	Clomazone	
CHEMBL1076430	Drug	Erythribyssin a	
CHEMBL1076434	Drug	Vanillinyl betulonate	
CHEMBL1076438	Drug	Lecanindole d	
CHEMBL1076452	Drug	Barban	
CHEMBL1076495	Drug	Methiocarb	
CHEMBL1076496	Drug	Asterolaurin a	
CHEMBL1076535	Drug	Palmyramide a	
CHEMBL1076537	Drug	Promecarb	
CHEMBL1076544	Drug	Boscalid	Bas 510;Bas-510;BAS 510 F;Boscalid;Boscalid;Emerald;Endura;Nicobifen
CHEMBL1076610	Drug	2beta,3beta,4beta,trihydroxycelarbico	
CHEMBL1076628	Drug	Sodium dioxidotrioxoosmium	Sodium perosmate(VIII)
CHEMBL1076666	Drug	Schirubridilactone c	
CHEMBL1076667	Drug	Schirubridilactone d	
CHEMBL1076668	Drug	Schirubridilactone a	
CHEMBL1076669	Drug	Schirubridilactone b	
CHEMBL1076670	Drug	Schirubridilactone e	
CHEMBL1076671	Drug	Schirubridilactone f	
CHEMBL1076677	Drug	Cyanolide a	
CHEMBL1076681	Drug	Sodium tetraborate	E285
CHEMBL1076705	Drug	Casuarictin	
CHEMBL1076707	Drug	Tetragalloylglucose	
CHEMBL1076745	Drug	Methyl ganoderate h	
CHEMBL1076752	Drug	Tartrolon a	
CHEMBL1076753	Drug	Tartrolon d	
CHEMBL1076757	Drug	Eryciboside j	
CHEMBL1076758	Drug	Eryciboside a	
CHEMBL1076759	Drug	Eryciboside c	
CHEMBL1076760	Drug	Eryciboside d	
CHEMBL1076761	Drug	Eryciboside e	
CHEMBL1076762	Drug	Eryciboside h	
CHEMBL1076763	Drug	Eryciboside i	
CHEMBL1076764	Drug	Eryciboside k	
CHEMBL1076768	Drug	Eryciboside b	
CHEMBL1076769	Drug	Eryciboside f	
CHEMBL1076802	Drug	Artanomalide d	
CHEMBL1076803	Drug	Cordycommunin	
CHEMBL1076805	Drug	Wa 493 a	
CHEMBL1076816	Drug	Para-(hydroxymercury)benzoic acid sodium salt	
CHEMBL1076818	Drug	Nuzhenide	
CHEMBL1076824	Drug	Orchidastroside c	
CHEMBL1076825	Drug	Orchidastroside d	
CHEMBL1076826	Drug	Orchidastroside e	
CHEMBL1076827	Drug	Orchidastroside f	
CHEMBL1076828	Drug	Gardenoin c	
CHEMBL1076829	Drug	Neocomplanine a	
CHEMBL1076838	Drug	Cyanopeptolin s	
CHEMBL1076839	Drug	Cyanopeptolin ss	
CHEMBL1076840	Drug	Orchidastroside a	
CHEMBL1076841	Drug	Orchidastroside b	
CHEMBL1076843	Drug	Excelside b	
CHEMBL1076856	Drug	Bafilomycin i	
CHEMBL1076857	Drug	Bafilomycin j	
CHEMBL1076858	Drug	Bafilomycin b1	
CHEMBL1076859	Drug	Bafilomycin d	
CHEMBL1076860	Drug	Dragonamide e	
CHEMBL1076862	Drug	Furocaespitanelactol	
CHEMBL1076872	Drug	Hyrtiocarbolin	
CHEMBL1076873	Drug	Bafilomycin f	
CHEMBL1076874	Drug	Bafilomycin h	
CHEMBL1076875	Drug	Ginkgotoxin	
CHEMBL1076879	Drug	Amphidinol 17	
CHEMBL1076889	Drug	Sodium perfluorohexanesulfonamide	Sodium perfluorohexane sulfonamide
CHEMBL1076891	Drug	Dichlorodimethylstannane	
CHEMBL1076903	Drug	Varenicline	CP-526,555;CP-526555;Vareniclina;Varenicline;Varenicline;Varenicline;Varenicline
CHEMBL1076911	Drug	Darutigenol	
CHEMBL1076925	Drug	Moluccensin i	
CHEMBL1076930	Drug	Inarigivir soproxil	Inarigivir soproxil;Inarigivir soproxil;Inarigivir soproxil;Inarigivir soproxilo;SB-44;Sb 9200;SB 9200;SB-9200
CHEMBL1076989	Drug	Oblongolide w2	
CHEMBL1077	Drug	Bromfenac	Bromfenac;Bromfenac;Bromfenac;Bromfenac;Bromfenac;Bromfenaco;ISV-303
CHEMBL1077007	Drug	Ribaverin	
CHEMBL1077010	Drug	Molassamide	
CHEMBL1077011	Drug	Ehrenberoxide b	
CHEMBL1077012	Drug	Visartiside a	
CHEMBL1077013	Drug	Visartiside b	
CHEMBL1077014	Drug	Visartiside c	
CHEMBL1077015	Drug	Visartiside f	
CHEMBL1077017	Drug	Isoeucommin a	
CHEMBL1077019	Drug	Bupleuronol	
CHEMBL1077021	Drug	Oblongolide	
CHEMBL1077025	Drug	Garcinialiptone b	
CHEMBL1077026	Drug	Garcicowin d	
CHEMBL1077047	Drug	Acteinol	
CHEMBL1077052	Drug	Norcimifugin	
CHEMBL1077054	Drug	Garcicowin b	
CHEMBL1077056	Drug	Sarcandrolide a	
CHEMBL1077057	Drug	Chisonimbolinin e	
CHEMBL1077058	Drug	Chisonimbolinin f	
CHEMBL1077059	Drug	Chisonimbolinin g	
CHEMBL1077064	Drug	Longipedlactone k	
CHEMBL1077065	Drug	Longipedlactone l	
CHEMBL1077066	Drug	Longipedlactone m	
CHEMBL1077067	Drug	Longipedlactone n	
CHEMBL1077072	Drug	Sarcandrolide b	
CHEMBL1077073	Drug	Sarcandrolide c	2''-O-Acetylshizukaol G
CHEMBL1077074	Drug	Sarcandrolide d	
CHEMBL1077075	Drug	Sarcandrolide e	
CHEMBL1077076	Drug	Butyl ganoderate a	
CHEMBL1077078	Drug	Tachioside	
CHEMBL1077079	Drug	Khainaoside b	
CHEMBL1077081	Drug	Chisonimbolinin a	
CHEMBL1077082	Drug	Chisonimbolinin b	
CHEMBL1077083	Drug	Chisonimbolinin c	
CHEMBL1077084	Drug	Chisonimbolinin d	
CHEMBL1077088	Drug	Bisabolone	
CHEMBL1077089	Drug	Paltolide a	
CHEMBL1077090	Drug	Paltolide b	
CHEMBL1077091	Drug	Paltolide c	
CHEMBL1077093	Drug	Theopalauamide	
CHEMBL1077094	Drug	Longipedlactone p	
CHEMBL1077100	Drug	Longipedlactone d	
CHEMBL1077102	Drug	Longipedlactone g	
CHEMBL1077103	Drug	Longipedlactone i	
CHEMBL1077104	Drug	Logipedlactone j	
CHEMBL1077108	Drug	Furospongolide	
CHEMBL1077113	Drug	Scutebata a	
CHEMBL1077114	Drug	Taiwaniaquinone h	
CHEMBL1077115	Drug	Alternaramide	
CHEMBL1077120	Drug	Salinomycin sodium	
CHEMBL1077121	Drug	Desulfated yessotoxin	
CHEMBL1077122	Drug	Brevetoxin	
CHEMBL1077123	Drug	Bisnicalaterine a	
CHEMBL1077126	Drug	Yessotoxin	
CHEMBL1077130	Drug	Heteroplexisolide e	
CHEMBL1077145	Drug	Cassiferaldehyde	
CHEMBL1077147	Drug	Mukonal	
CHEMBL1077148	Drug	Cinnacassinol	
CHEMBL1077149	Drug	Dihydrocinnacasside	
CHEMBL1077159	Drug	Norchloroepibatidine	
CHEMBL1077182	Drug	Phenylethylisothioureahydrobromide	
CHEMBL1077254	Drug	Hirtellin b	
CHEMBL1077259	Drug	Bisleuconothine a	
CHEMBL1077275	Drug	Aceranol acetate	
CHEMBL1077378	Drug	Carteriosulfonic acid b	
CHEMBL1077379	Drug	Carteriosulfonic acid a	
CHEMBL1077380	Drug	Carteriosulfonic acid c	
CHEMBL1077383	Drug	Salinosporamide x7	
CHEMBL1077389	Drug	Salinosporamide x5	
CHEMBL1077393	Drug	Aplidic acid amide a	
CHEMBL1077415	Drug	Ustusol a	
CHEMBL1077438	Drug	Aquastatin a	
CHEMBL1077440	Drug	Flustramine o	
CHEMBL1077441	Drug	Flustramine p	
CHEMBL1077449	Drug	Scutehenanine b	
CHEMBL1077450	Drug	Scutehenanine c	
CHEMBL1077451	Drug	Scutehenanine d	
CHEMBL1077452	Drug	Coriarioside a	
CHEMBL1077453	Drug	Gummiferaoside c	
CHEMBL1077457	Drug	Ustusorane a	
CHEMBL1077463	Drug	Ustusorane e	
CHEMBL1077464	Drug	Apoptolidin a	
CHEMBL107747	Drug	Gemopatrilat	BMS-189921;Gemopatrilat;Gemopatrilat;Gemopatrilate
CHEMBL1077477	Drug	Caseobliquin a	
CHEMBL1077479	Drug	Isoapoptolidin	
CHEMBL1077519	Drug	Norbatzelladine a	
CHEMBL1077540	Drug	Dinorbatzelladine a	
CHEMBL1077541	Drug	Dinordehydrobatzelladine b	
CHEMBL1077542	Drug	Norbatzelladine l	Nor-Batzelladine L
CHEMBL1077543	Drug	Batzelladine a	
CHEMBL1077544	Drug	Batzelladine l	
CHEMBL1077545	Drug	Ptilomycalin a	
CHEMBL1077553	Drug	Cassiarin c	
CHEMBL1077554	Drug	Euryjanicin a	
CHEMBL1077555	Drug	Euryjanicin b	
CHEMBL1077557	Drug	Euryjanicin c	
CHEMBL1077558	Drug	Euryjanicin d	
CHEMBL1077559	Drug	Dominicin	
CHEMBL1077577	Drug	Everninic acid	
CHEMBL1077595	Drug	Anemarcoumarin a	
CHEMBL1077604	Drug	Rohitukine	
CHEMBL1077605	Drug	Dichrostachine b	
CHEMBL1077606	Drug	Dichrostachine c	
CHEMBL1077607	Drug	Dichrostachine d	
CHEMBL1077608	Drug	Dichrostachine e	
CHEMBL1077609	Drug	Eucalmaidin a	
CHEMBL1077613	Drug	Rubuside a	
CHEMBL1077615	Drug	Terricollene b	
CHEMBL1077622	Drug	Dichrostachine g	
CHEMBL1077623	Drug	Dichrostachine h	
CHEMBL1077624	Drug	Dichrostachine l	
CHEMBL1077625	Drug	Dichrostachine m	
CHEMBL1077626	Drug	Dichrostachine n	
CHEMBL1077627	Drug	Dichrostachine o	
CHEMBL1077628	Drug	Dichrostachine p	
CHEMBL1077631	Drug	Rubuside b	
CHEMBL1077632	Drug	Rubuside f	
CHEMBL1077633	Drug	Alpinoside	
CHEMBL1077634	Drug	Quadranoside viii	
CHEMBL1077641	Drug	Benzoylpaeoniflorin	
CHEMBL1077642	Drug	Galloylpaeoniflorin	
CHEMBL1077643	Drug	Mudanpioside c	
CHEMBL1077665	Drug	Eutypellin b	
CHEMBL1077667	Drug	Paeonivayin	
CHEMBL1077668	Drug	Paeoniflorigenone	
CHEMBL1077718	Drug	Ligupersin a	
CHEMBL1077732	Drug	Tenuifolide a	
CHEMBL1077759	Drug	Gracilin j	
CHEMBL1077767	Drug	Mollicelline k	
CHEMBL1077768	Drug	Mollicellin l	
CHEMBL1077769	Drug	Mollicellin m	
CHEMBL1077771	Drug	Gracilin k	
CHEMBL1077772	Drug	Gracilin l	
CHEMBL1077833	Drug	Fucatoside a	
CHEMBL1077834	Drug	Fucatoside b	
CHEMBL1077840	Drug	Dichrostachine a	
CHEMBL1077846	Drug	Tetrabutylammonium trifluoromethanesulfonate	
CHEMBL1077858	Drug	Isotenuifolide	
CHEMBL1077863	Drug	Eucalmaidin c	
CHEMBL1077876	Drug	Cucurbalsaminol a	
CHEMBL1077894	Drug	Tenuifolin	
CHEMBL1077895	Drug	Alpinenone	
CHEMBL1077896	Drug	Ropivacaine	Ropivacaina;Ropivacaine;Ropivacaine;Ropivacaine;Ropivacaine;Ropivacaine;Ropivicaine;TLC-590;Tlc590;TLC590
CHEMBL1077913	Drug	Magnovatin a	
CHEMBL1077923	Drug	Fucatoside c	
CHEMBL1077924	Drug	Parvifloroside a	
CHEMBL1077964	Drug	Polyanthinin	
CHEMBL1077965	Drug	Kamolonol	
CHEMBL1077966	Drug	Foetisulfide c	
CHEMBL1077975	Drug	Ciprofloxacin lactate	
CHEMBL1077995	Drug	Parazoanthine a	
CHEMBL1078016	Drug	Spiropreussione a	
CHEMBL1078017	Drug	Spiropreussione b	
CHEMBL1078028	Drug	(1'r)-candenatenin b	
CHEMBL1078031	Drug	Pestaloficiol f	
CHEMBL1078032	Drug	Spiropreussomerin a	
CHEMBL1078036	Drug	Cibotiglycerol	
CHEMBL1078051	Drug	Methyl deoxycholate	
CHEMBL1078052	Drug	Cholic acid, methyl ester	
CHEMBL1078069	Drug	13-epicyllenin a	
CHEMBL1078070	Drug	13,15-diepicyllenin a	
CHEMBL1078071	Drug	Tetrabutylammonium tetrafluoroborate	
CHEMBL1078077	Drug	Karavilagenin e	
CHEMBL1078078	Drug	Terricollene a	
CHEMBL1078079	Drug	Terricolyne	
CHEMBL1078088	Drug	Parazoanthine b	
CHEMBL1078089	Drug	Parazoanthine c	
CHEMBL1078124	Drug	Guaiacyl glycerol	
CHEMBL1078132	Drug	Pestaloficiol l	
CHEMBL1078133	Drug	Linderagalactone e	
CHEMBL1078135	Drug	Ustusolate e	
CHEMBL1078138	Drug	Farnesiferol a	
CHEMBL1078139	Drug	Conferol	
CHEMBL1078140	Drug	Glycerol monopalmitate	
CHEMBL1078142	Drug	Melleolide d	
CHEMBL1078143	Drug	Melledonal a	
CHEMBL1078144	Drug	Melledonal c	
CHEMBL1078150	Drug	Bis(tetrabutylammonium)mononitrate	
CHEMBL1078151	Drug	Tetrabutylammonium cyanide	
CHEMBL1078152	Drug	Tetrabutylammonium cyanate	
CHEMBL1078153	Drug	Tetrabutylammonium azide	
CHEMBL1078154	Drug	Tetrabutylammonium hydroxide	
CHEMBL1078157	Drug	Tenuifolide b	
CHEMBL1078158	Drug	Secotenuifolide a	
CHEMBL1078178	Drug	Momelotinib	CYT-0387;CYT-11387;Cyt-387;CYT-387;CYT387;GS-0387;Momelotinib;Momelotinib;Momelotinib;Momelotinib
CHEMBL1078179	Drug	Poricoic acid am	
CHEMBL1078181	Drug	Parazoanthine d	
CHEMBL1078182	Drug	Parazoanthine e	
CHEMBL1078196	Drug	Subdaphnidine a	
CHEMBL1078197	Drug	Alstoyunine g	
CHEMBL1078203	Drug	Ustusorane b	
CHEMBL1078204	Drug	Ustusorane c	
CHEMBL1078205	Drug	Ustusorane d	
CHEMBL1078219	Drug	Guttiferone o	
CHEMBL1078220	Drug	Guttiferone p	
CHEMBL1078233	Drug	Tetrabutylammonium fluoride	
CHEMBL1078234	Drug	Tetrabutylammonium perchlorate	
CHEMBL1078235	Drug	Tetrabutylammonium periodate	
CHEMBL1078261	Drug	Propiverine	Propiverina;Propiverine;Propiverine;Propiverine;Propiverine
CHEMBL1078304	Drug	Daphnilongeridine	
CHEMBL1078305	Drug	Daphnezomine l methyl ester	
CHEMBL1078306	Drug	Hydroxycodaphniphylline	
CHEMBL1078314	Drug	Thrombin aptamer	
CHEMBL1078324	Drug	Chrotacumine c	
CHEMBL1078325	Drug	Chrotacumine d	
CHEMBL1078326	Drug	Tetrabutylammonium methanesulfonate	
CHEMBL1078330	Drug	Knightol acetate	
CHEMBL1078331	Drug	Knightal	
CHEMBL1078332	Drug	Asperdiol	
CHEMBL1078341	Drug	Balsaminapentaol a	
CHEMBL1078371	Drug	25-hydroxyporicoic acid c	
CHEMBL1078382	Drug	Alstoyunine h	
CHEMBL1078389	Drug	Arnamial	
CHEMBL1078390	Drug	Melledonol	
CHEMBL1078406	Drug	Helioscopinolide e	
CHEMBL1078412	Drug	Paeonidanin a	
CHEMBL1078413	Drug	Paeonidanin b	
CHEMBL1078414	Drug	Paeonidanin c	
CHEMBL1078415	Drug	Paeonidanin d	
CHEMBL1078416	Drug	Paeonidanin e	
CHEMBL1078422	Drug	Poricoic acid hm	
CHEMBL1078423	Drug	6,7-dehydroporicoic acid h	
CHEMBL1078424	Drug	Cibotiumbaroside b	
CHEMBL1078436	Drug	Balsaminol a	
CHEMBL1078437	Drug	Balsaminol b	
CHEMBL1078441	Drug	R-(+)-marmin	
CHEMBL1078442	Drug	Bergamottin	
CHEMBL1078458	Drug	Dihomodehydrobatzelladine c	
CHEMBL1078459	Drug	Clathriadic acid	
CHEMBL1078478	Drug	Flustramine i	
CHEMBL1078479	Drug	Flustramine l	
CHEMBL1078487	Drug	Ustusorane f	
CHEMBL1078503	Drug	Thevefolin	
CHEMBL1078506	Drug	Sapinmusaponin n	
CHEMBL1078509	Drug	Galbanic acid	
CHEMBL1078517	Drug	Itralamide a	
CHEMBL1078518	Drug	Itralamide b	
CHEMBL1078519	Drug	Carriebowmide sulfone	
CHEMBL1078523	Drug	Vitexdoin d	
CHEMBL1078524	Drug	Vitexdoin e	
CHEMBL1078534	Drug	Androstenedone	
CHEMBL1078550	Drug	Oxypaeoniflorin	
CHEMBL1078554	Drug	Anemarchalconyn	
CHEMBL1078556	Drug	Poricoic acid dm	
CHEMBL1078561	Drug	Debromoflustramine h	
CHEMBL1078564	Drug	Naramycin b	
CHEMBL1078571	Drug	Melleolide c	
CHEMBL1078596	Drug	Dichlorophenyl succinimide	
CHEMBL1078612	Drug	Tetrabutylammonium	
CHEMBL1078613	Drug	Tetrabutylammonium thiocyanate	
CHEMBL1078614	Drug	3-acetoxyhelioscopinolide b	
CHEMBL1078629	Drug	Methyl galbanate	
CHEMBL1078640	Drug	25-methoxyporicoic acid a	
CHEMBL1078643	Drug	Eucalmaidin b	
CHEMBL1078651	Drug	Sericic acid	
CHEMBL1078652	Drug	Buergericic acid	
CHEMBL1078658	Drug	Lactiflorin	
CHEMBL1078661	Drug	Hyrtiosal	
CHEMBL1078681	Drug	Scalarafuran	
CHEMBL1078685	Drug	Topiroxostat	FYX-051;Topiroxostat;Topiroxostat;Topiroxostat
CHEMBL1078718	Drug	Chrotacumine a	
CHEMBL1078719	Drug	Chrotacumine b	
CHEMBL107874	Drug	Tridecanoate	Tridecanoate;Tridecanoic acid;Tridecanoic acid anion
CHEMBL1078748	Drug	Mudanpioside e	
CHEMBL1078766	Drug	Trigonostemone	
CHEMBL1078768	Drug	Protohypericin	
CHEMBL1078786	Drug	Scutehenanine a	
CHEMBL1078787	Drug	6-o-acetylscutehenanine a	
CHEMBL1078791	Drug	Cassiarin d	
CHEMBL1078792	Drug	Cassiarin e	
CHEMBL1078801	Drug	Abietane	
CHEMBL1078808	Drug	Tetrabutylammonium dihydrogenphosphate	
CHEMBL1078811	Drug	Schigrandilactone a	
CHEMBL1078812	Drug	Schigrandilactone b	
CHEMBL1078813	Drug	Schigrandilactone c	
CHEMBL1078814	Drug	Alternaroside a	
CHEMBL1078815	Drug	Alternaroside b	
CHEMBL1078816	Drug	Alternaroside c	
CHEMBL1078829	Drug	Knightol	
CHEMBL1078884	Drug	Hyrtiolide	
CHEMBL1078917	Drug	Micropeptin 478-a	Micropeptin 478 A
CHEMBL1078918	Drug	Micropeptin 478-b	Micropeptin 478 B
CHEMBL1078921	Drug	Dodonaeaside a	
CHEMBL1078935	Drug	Microlobin	
CHEMBL1078938	Drug	Tetrabutylammonium phosphenite	
CHEMBL1078962	Drug	Scalarolide	
CHEMBL1078983	Drug	Ku-0063794	
CHEMBL1079	Drug	Tizanidine	Tizanidina;Tizanidine;Tizanidine;Tizanidine;Tizanidine;Tizanidine
CHEMBL1079016	Drug	Dodonaeaside b	
CHEMBL1079018	Drug	Roridin h	
CHEMBL1079019	Drug	Baccharin b1	
CHEMBL1079020	Drug	Baccharin b2	
CHEMBL1079021	Drug	Baccharin b3	
CHEMBL1079022	Drug	Baccharin b4	
CHEMBL1079023	Drug	Baccharin b5	
CHEMBL1079024	Drug	Baccharin b6	
CHEMBL1079025	Drug	Baccharin b7	
CHEMBL1079026	Drug	Baccharin b8	
CHEMBL1079037	Drug	Vitexdoin b	
CHEMBL1079038	Drug	Vitexdoin c	
CHEMBL1079049	Drug	Tetrabutylammonium nitrite	
CHEMBL1079109	Drug	Raloxifen	
CHEMBL1079124	Drug	Sculponin d	
CHEMBL1079125	Drug	Sculponin e	
CHEMBL1079126	Drug	Biscarpamontamine a	
CHEMBL1079127	Drug	Biscarpamontamine b	
CHEMBL1079128	Drug	Vobtusine	
CHEMBL1079129	Drug	Vobtusine lactone	
CHEMBL1079136	Drug	Marrulibanoside	
CHEMBL1079147	Drug	Triacontanol	
CHEMBL1079158	Drug	Alternarosin a	
CHEMBL1079159	Drug	Tetrabutylammonium benzoate	
CHEMBL1079160	Drug	Tetrabutylazanium; tetrachlorogallanuide	
CHEMBL1079175	Drug	Mk-2206	Mk-2206;MK2206
CHEMBL1079200	Drug	Poricoic acid gm	
CHEMBL1079203	Drug	Paeonidanin	
CHEMBL1079205	Drug	Tetrabutylammonium acetate	
CHEMBL1079206	Drug	Tetrabutylammonium sulfamate	
CHEMBL1079213	Drug	4z-aplidic acid b	
CHEMBL1079214	Drug	Aplidic acid c	
CHEMBL1079215	Drug	Flustramine f	
CHEMBL1079224	Drug	Nudanpinoside h	
CHEMBL1079227	Drug	Paeonol	
CHEMBL1079231	Drug	Clinopodic acid a	
CHEMBL1079233	Drug	Beta-9,10-epoxy verrucarin b	
CHEMBL1079234	Drug	Beta-9,10-epoxy roridin a	
CHEMBL1079235	Drug	Beta-8-hydroxy roridin a	
CHEMBL1079237	Drug	16-hydroxy roridin a	
CHEMBL1079238	Drug	Beta-8-hydroxy, beta-9,10-epoxy verrucarin a	
CHEMBL1079239	Drug	Beta-8-hydroxy, beta-9,10-epoxy roridin a	
CHEMBL1079240	Drug	16-hydroxy, beta-9,10-epoxy verrucarin a	
CHEMBL1079241	Drug	16-hydroxy, beta-9,10-epoxy roridin a	
CHEMBL1079247	Drug	Tetrabutylammonium hydrogensulfate	
CHEMBL1079248	Drug	Tetrabutylammonium iodide	
CHEMBL1079286	Drug	Xanthepinone	
CHEMBL1079287	Drug	Vitexdoin a	
CHEMBL1079288	Drug	Vitedoamine b	
CHEMBL1079296	Drug	Verrucarin b	
CHEMBL1079303	Drug	Alstoyunine d	
CHEMBL1079304	Drug	Alstoyunine e	
CHEMBL1079305	Drug	Alstoyunine f	
CHEMBL1079307	Drug	Ustusolate c	
CHEMBL1079330	Drug	Similan a	
CHEMBL1079353	Drug	Arisantetralone b	
CHEMBL1079356	Drug	Clinopodic acid f	
CHEMBL1079357	Drug	Clinopodic acid h	
CHEMBL1079358	Drug	Sculponeatin d	
CHEMBL1079359	Drug	Isorosmaquinone	
CHEMBL1079364	Drug	Pestaloficiol g/h	
CHEMBL1079365	Drug	Acetyl diacetoxyscirpenol	
CHEMBL1079369	Drug	Geodisterol	
CHEMBL1079378	Drug	Mycalazal 20	
CHEMBL1079401	Drug	Lipocarbazole a2	
CHEMBL1079405	Drug	Oxadiargyl	
CHEMBL1079406	Drug	Erythribyssin b	
CHEMBL1079407	Drug	Erythribyssin c	
CHEMBL1079408	Drug	Eryvarin k	
CHEMBL1079421	Drug	Phenmedipham	
CHEMBL1079446	Drug	Methandriol	Metandriol;Methandriol;NSC-22366;Orabol;Sinesex;Stenediol;Troformone
CHEMBL1079457	Drug	Scorzoaustriacin	
CHEMBL1079485	Drug	Dechlorodeploicin	
CHEMBL1079490	Drug	Chisocheton f	
CHEMBL1079496	Drug	Tirandamycin d	
CHEMBL1079509	Drug	Eutypellin a	
CHEMBL1079511	Drug	Alstoyunine a	
CHEMBL1079527	Drug	Nutiducol	
CHEMBL1079530	Drug	Maoyecrystal d	
CHEMBL1079531	Drug	Sculponeatin a	
CHEMBL1079532	Drug	Sculponeatin b	
CHEMBL1079533	Drug	Nervosanin b	
CHEMBL1079546	Drug	Ruguloxanthone b	
CHEMBL1079563	Drug	Xanalteric acid ii	
CHEMBL1079576	Drug	Phenprobamate	Fenprobamato;MH-532;NSC-44682;NSC-50538;NSC-64270;Phenprobamate;Phenprobamate;Spantol
CHEMBL1079592	Drug	Diosbulbisin b	
CHEMBL1079604	Drug	Metaxalone	AHR-438;Flexura;Metaxalona;Metaxalone;Metaxalone;Metaxalone;Metaxalone;Metaxalone;Metaxalone;Metaxalone;NSC-170959;Zorane
CHEMBL1079605	Drug	Aminocarb	
CHEMBL1079606	Drug	Diosbulbisin d	
CHEMBL1079607	Drug	Pennogenin	
CHEMBL1079613	Drug	Diethofencarb	
CHEMBL1079619	Drug	Lamalbid	
CHEMBL1079644	Drug	Buellin	
CHEMBL1079645	Drug	Diploicin	
CHEMBL1079671	Drug	Eurycomalide a	
CHEMBL1079672	Drug	Eurycomalide b	
CHEMBL1079673	Drug	Eurycolactone e	
CHEMBL1079679	Drug	Gardenoside	
CHEMBL1079706	Drug	Dihydrosesamin	
CHEMBL1079707	Drug	Tajixanthone	
CHEMBL1079710	Drug	Arisanschinin j	
CHEMBL1079711	Drug	Arisanschinin k	
CHEMBL1079719	Drug	Fusarenon x	
CHEMBL1079723	Drug	Linderane	
CHEMBL1079724	Drug	Hydroxylindestenolide	
CHEMBL1079727	Drug	Ruguloxanthone c	
CHEMBL1079742	Drug	Erlotinib hydrochloride	CP-358;CP-358,774-01;CP-358774-01;Erlotinib hcl;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;Erlotinib hydrochloride;OSI-774
CHEMBL1079743	Drug	Propoxicam	
CHEMBL1079777	Drug	Aucuparin	
CHEMBL1079779	Drug	Mitrekaurenone	
CHEMBL1079780	Drug	Methylmitrekaurenate	
CHEMBL1079786	Drug	Hexythiazox	
CHEMBL1079787	Drug	Todralazine	BT-621 FREE BASE;CEPH;CEPH FREE BASE;NSC-757868;Todralazina;Todralazine
CHEMBL1079791	Drug	Khrinone c	
CHEMBL1079792	Drug	Khrinone d	
CHEMBL1079827	Drug	Rigidiusculamide d	
CHEMBL1079828	Drug	Epicoccin h	
CHEMBL1079829	Drug	Epicoccin g	
CHEMBL1079851	Drug	Mansouramycin a	
CHEMBL1079853	Drug	Mansouramycin b	
CHEMBL1079881	Drug	Paeonolide	
CHEMBL1079882	Drug	Paeonoside	
CHEMBL1079883	Drug	Tajixanthone methanoate	
CHEMBL1079886	Drug	Beta-8-hydroxy verrucarin a	
CHEMBL1079895	Drug	Rosmaquinone	
CHEMBL1079901	Drug	Sculponin i	
CHEMBL1079905	Drug	Propentofylline	HWA 285;HWA-285;NSC-752424;Propentofilina;Propentofylline;Propentofylline;Propentophylline
CHEMBL1079935	Drug	Amperozide	Amperozida;Amperozide
CHEMBL1079947	Drug	Lorneic acid a	
CHEMBL1079948	Drug	Lorneic acid b	
CHEMBL1079956	Drug	Mycalenitrile-6	
CHEMBL1079959	Drug	Khrinone e	
CHEMBL1079995	Drug	Diphenylalazine a	
CHEMBL108	Drug	Carbamazepine	Biston;Carbamazepina;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine;Carbamazepine anhydrous;Carbamazepine extended release;Carbamazepinum;Finlepsin;G-32883;GEIGY 32883;Karbamazepin;Karbelex;Neurotol;Neurotop;NSC-169864;Sirtal;Stazepine;Tegretal;Telesmin;Timonil
CHEMBL1080	Drug	2-desmethylcolchicin	
